start_ip,end_ip,asn,name,domain
31.145.221.0,31.145.243.255,AS8386,Vodafone Net Iletisim Hizmetler AS,vodafone.com.tr
31.145.244.0,31.145.247.255,AS15924,Vodafone Net Iletisim Hizmetler AS,vodafone.com.tr
31.145.248.0,31.145.251.255,AS8386,Vodafone Net Iletisim Hizmetler AS,vodafone.com.tr
31.145.252.0,31.145.253.255,AS15924,Vodafone Net Iletisim Hizmetler AS,vodafone.com.tr
31.145.254.0,31.145.254.255,AS8386,Vodafone Net Iletisim Hizmetler AS,vodafone.com.tr
31.145.255.0,31.145.255.255,AS15924,Vodafone Net Iletisim Hizmetler AS,vodafone.com.tr
31.146.0.0,31.146.255.255,AS35805,"JSC ""Silknet""",silknet.com
31.147.0.0,31.147.255.255,AS2108,Croatian Academic and Research Network,carnet.hr
31.148.0.0,31.148.0.255,AS56534,Comfortel Ltd.,comfortel.pro
31.148.1.0,31.148.1.255,AS44975,Martyukhin Alexandr Viktorovich,bliz.co
31.148.2.0,31.148.3.255,AS60075,Gorodok Ltd.,gorodok1.ru
31.148.4.0,31.148.4.255,AS60028,Alatyr Telecom Ltd.,alatyrtelecom.ru
31.148.5.0,31.148.5.255,AS62069,Telecommunication Union Ltd.,telecom-union.ru
31.148.6.0,31.148.6.255,AS59738,Promyshlennaya Avtomatika Ltd.,fokks.ru
31.148.7.0,31.148.7.255,AS212571,Nitrocom Ltd.,nitrocom.com.ua
31.148.8.0,31.148.11.255,AS44546,ALFA TELECOM s.r.o.,alfatelecom.cz
31.148.12.0,31.148.15.255,AS61372,AZIMUT TELECOM Ltd.,azimuttelecom.ru
31.148.16.0,31.148.19.255,AS49811,Uzlovaya.net Ltd,uzlovaya.net
31.148.20.0,31.148.20.255,AS204889,Online Business Technologies Ltd.,tobi.net.ua
31.148.21.0,31.148.21.255,AS201469,Concept Ltd.,vinku.ru
31.148.22.0,31.148.22.255,AS49393,Solutions Factory Ltd.,etel.kz
31.148.23.0,31.148.23.255,AS49038,FOP Pedchenko Maxim Yrievich,euroline-telecom.net
31.148.24.0,31.148.24.255,AS48709,World of connections Ltd.,world-ltd.biz
31.148.25.0,31.148.25.255,AS61312,Ethereal - cable television EKTA - BROVARY Ltd.,bigmir.net
31.148.26.0,31.148.27.255,AS59475,Electron-Service Ltd.,e-s.tv
31.148.28.0,31.148.29.255,AS47673,BershNet Ltd.,
31.148.30.0,31.148.30.255,AS44343,Optima Bank OJSC,optimabank.kg
31.148.31.0,31.148.31.255,AS201469,Concept Ltd.,vinku.ru
31.148.32.0,31.148.39.255,AS41575,Intercity Ltd.,wifine.ru
31.148.40.0,31.148.47.255,AS56361,Orgtechservice Ltd,mkpnet.ru
31.148.48.0,31.148.49.255,AS207228,Uplink Ltd.,raketa-net.ru
31.148.50.0,31.148.51.255,AS64490,Montsibovych Andrii,lannet.lviv.ua
31.148.52.0,31.148.63.255,AS56361,Orgtechservice Ltd,mkpnet.ru
31.148.64.0,31.148.98.255,AS44546,ALFA TELECOM s.r.o.,alfatelecom.cz
31.148.99.0,31.148.99.255,AS212913,FOP Hornostay Mykhaylo Ivanovych,time-host.net
31.148.100.0,31.148.103.255,AS43533,"OOO ""Gals Telecom""",gals.uz
31.148.104.0,31.148.119.255,AS56361,Orgtechservice Ltd,mkpnet.ru
31.148.120.0,31.148.127.255,AS60165,Dialog Ltd.,dlg.im
31.148.128.0,31.148.131.255,AS44546,ALFA TELECOM s.r.o.,alfatelecom.cz
31.148.132.0,31.148.133.255,AS41712,Satelit Vizual s.r.l.,satelittv.md
31.148.134.0,31.148.135.255,AS49491,PE Sukonnik Mukola Valeriyovuch,ternet.com.ua
31.148.136.0,31.148.139.255,AS51685,Mikron-Media LLC,micmedia.ru
31.148.140.0,31.148.143.255,AS44546,ALFA TELECOM s.r.o.,alfatelecom.cz
31.148.144.0,31.148.147.255,AS43533,"OOO ""Gals Telecom""",gals.uz
31.148.148.0,31.148.148.255,AS61031,ESCOMTEL BACKGROUND COMMUNICATION NETWORKS Ltd.,escomtel.ru
31.148.149.0,31.148.149.255,AS212463,FOP Polischyk O.V,com.if.ua
31.148.150.0,31.148.151.255,AS49491,PE Sukonnik Mukola Valeriyovuch,ternet.com.ua
31.148.152.0,31.148.159.255,AS29256,Syrian Telecommunication Private Closed Joint Stock Company,syriantelecom.sy
31.148.160.0,31.148.167.255,AS57016,Inform-Service TV Ltd.,istv.uz
31.148.168.0,31.148.168.255,AS202353,PE TRK Todor,todor.ua
31.148.169.0,31.148.169.255,AS202290,IK Host Ltd.,hostco.ru
31.148.170.0,31.148.170.255,AS56419,ASIA NETWORK MCHJ,ilink.uz
31.148.171.0,31.148.171.255,AS202198,Kolesnik Elena Vitalevna,hercom.es
31.148.172.0,31.148.173.255,AS60245,Sannikov Kirill Vladimirovich,23-net.ru
31.148.174.0,31.148.174.255,AS44975,Martyukhin Alexandr Viktorovich,bliz.co
31.148.175.0,31.148.175.255,AS203553,Optel Plus Ltd.,umail.uz
31.148.176.0,31.148.191.255,AS44546,ALFA TELECOM s.r.o.,alfatelecom.cz
31.148.192.0,31.148.195.255,AS56361,Orgtechservice Ltd,mkpnet.ru
31.148.196.0,31.148.199.255,AS210519,ToshTeleQabul MChJ,
31.148.200.0,31.148.200.255,AS56965,GothamAds LLC,gothamads.com
31.148.201.0,31.148.201.255,AS51841,JSC MFI IntelExpress,intelexpress.ge
31.148.202.0,31.148.203.255,AS49551,Teleseti Ltd,teleseti.net
31.148.204.0,31.148.204.255,AS44975,Martyukhin Alexandr Viktorovich,bliz.co
31.148.205.0,31.148.205.255,AS62331,Media Holding TVK Ltd.,tvk.tv
31.148.206.0,31.148.207.255,AS43301,MAGICOM Ltd,magicom.net.ua
31.148.208.0,31.148.211.255,AS50025,Net Television Ltd,fibernet.uz
31.148.212.0,31.148.216.255,AS44546,ALFA TELECOM s.r.o.,alfatelecom.cz
31.148.217.0,31.148.217.255,AS34503,YouNet Ltd.,younet74.ru
31.148.218.0,31.148.220.255,AS44546,ALFA TELECOM s.r.o.,alfatelecom.cz
31.148.221.0,31.148.221.255,AS51962,PowerNet Ltd.,krm.dn.ua
31.148.222.0,31.148.222.255,AS44546,ALFA TELECOM s.r.o.,alfatelecom.cz
31.148.223.0,31.148.223.255,AS59679,Agenstvo po rasprostraneniu zarubejnih izdaniy OJSC,arzi.ru
31.148.224.0,31.148.239.255,AS41575,Intercity Ltd.,wifine.ru
31.148.240.0,31.148.243.255,AS50025,Net Television Ltd,fibernet.uz
31.148.244.0,31.148.244.255,AS49811,Uzlovaya.net Ltd,uzlovaya.net
31.148.245.0,31.148.245.255,AS204408,Generalov Evgeny Yurievich,ol.dp.ua
31.148.246.0,31.148.246.255,AS210188,Sushi Master Center Ltd.,sushi-master.ru
31.148.247.0,31.148.247.255,AS44546,ALFA TELECOM s.r.o.,alfatelecom.cz
31.148.248.0,31.148.249.255,AS58347,AiK LLC,gwave.ru
31.148.250.0,31.148.251.255,AS50334,Join stock Grodno Regional Techno Commercial Centre GARANT,garant.by
31.148.252.0,31.148.255.255,AS213187,Lider-net Ltd.,lidernet.if.ua
31.149.0.0,31.149.255.255,AS1136,KPN B.V.,idstrategy.com.ua
31.150.0.0,31.150.255.255,AS9145,EWE TEL GmbH,ewe.com
31.151.0.0,31.151.255.255,AS33915,Vodafone Libertel B.V.,vodafone.nl
31.152.0.0,31.152.255.255,AS29247,Ote SA (Hellenic Telecommunications Organisation),ote.gr
31.153.0.0,31.153.255.255,AS6866,Cyprus Telecommunications Authority,cyta.com.cy
31.154.0.0,31.154.255.255,AS12400,Partner Communications Ltd.,orange.co.il
31.155.0.0,31.155.6.255,AS15924,Vodafone Net Iletisim Hizmetler AS,vodafone.com.tr
31.155.7.0,31.155.7.255,AS213145,FIBIM FIBERNET GSM SANAYI VE TICARET ANONIM SIRKETI,fibim.com.tr
31.155.8.0,31.155.11.255,AS15924,Vodafone Net Iletisim Hizmetler AS,vodafone.com.tr
31.155.12.0,31.155.31.255,AS8386,Vodafone Net Iletisim Hizmetler AS,vodafone.com.tr
31.155.32.0,31.155.47.255,AS15924,Vodafone Net Iletisim Hizmetler AS,vodafone.com.tr
31.155.50.0,31.155.50.255,AS8386,Vodafone Net Iletisim Hizmetler AS,vodafone.com.tr
31.155.51.0,31.155.52.255,AS15924,Vodafone Net Iletisim Hizmetler AS,vodafone.com.tr
31.155.56.0,31.155.67.255,AS8386,Vodafone Net Iletisim Hizmetler AS,vodafone.com.tr
31.155.70.0,31.155.75.255,AS8386,Vodafone Net Iletisim Hizmetler AS,vodafone.com.tr
31.155.78.0,31.155.89.255,AS8386,Vodafone Net Iletisim Hizmetler AS,vodafone.com.tr
31.155.90.0,31.155.90.255,AS15924,Vodafone Net Iletisim Hizmetler AS,vodafone.com.tr
31.155.91.0,31.155.91.255,AS8386,Vodafone Net Iletisim Hizmetler AS,vodafone.com.tr
31.155.94.0,31.155.95.255,AS8386,Vodafone Net Iletisim Hizmetler AS,vodafone.com.tr
31.155.98.0,31.155.107.255,AS8386,Vodafone Net Iletisim Hizmetler AS,vodafone.com.tr
31.155.110.0,31.155.115.255,AS8386,Vodafone Net Iletisim Hizmetler AS,vodafone.com.tr
31.155.120.0,31.155.120.255,AS8386,Vodafone Net Iletisim Hizmetler AS,vodafone.com.tr
31.155.122.0,31.155.255.255,AS8386,Vodafone Net Iletisim Hizmetler AS,vodafone.com.tr
31.156.0.0,31.159.255.255,AS30722,Vodafone Italia S.p.A.,vodafone.it
31.160.0.0,31.161.255.255,AS1136,KPN B.V.,idstrategy.com.ua
31.162.0.0,31.163.255.255,AS12389,PJSC Rostelecom,rt.ru
31.164.0.0,31.165.255.255,AS6730,Sunrise GmbH,sunrise.ch
31.166.0.0,31.167.255.255,AS35819,"Etihad Etisalat, a joint stock company",mobily.com.sa
31.168.0.0,31.168.255.255,AS8551,Bezeq International Ltd.,bezeqint.net
31.169.0.0,31.169.31.255,AS9198,JSC Kazakhtelecom,online.kz
31.169.32.0,31.169.33.255,AS60194,Anchor Computer Systems Ltd,anchor.co.uk
31.169.35.0,31.169.35.255,AS60194,Anchor Computer Systems Ltd,anchor.co.uk
31.169.39.0,31.169.39.255,AS60194,Anchor Computer Systems Ltd,anchor.co.uk
31.169.40.0,31.169.47.255,AS197492,ALSATIS SERVICES SAS,ineonet.com
31.169.48.0,31.169.55.255,AS50304,Blix Solutions AS,blix.com
31.169.58.0,31.169.63.255,AS15447,CM.com N.V.,cm.com
31.169.64.0,31.169.67.255,AS56582,NETFACTOR TELEKOMINIKASYON VE TEKNOLOJI HIZMETLERI SANAYI VE JSC,netfactor.net.tr
31.169.68.0,31.169.68.255,AS34984,Superonline Iletisim Hizmetleri A.S.,superonline.net
31.169.69.0,31.169.72.255,AS56582,NETFACTOR TELEKOMINIKASYON VE TEKNOLOJI HIZMETLERI SANAYI VE JSC,netfactor.net.tr
31.169.73.0,31.169.73.255,AS62095,DT Iletisim Hizmetleri A.S.,dt.net.tr
31.169.74.0,31.169.74.255,AS56582,NETFACTOR TELEKOMINIKASYON VE TEKNOLOJI HIZMETLERI SANAYI VE JSC,netfactor.net.tr
31.169.75.0,31.169.75.255,AS34476,Vayfi Bilgi Teknolojileri A.S.,vayfi.com.tr
31.169.76.0,31.169.78.255,AS56582,NETFACTOR TELEKOMINIKASYON VE TEKNOLOJI HIZMETLERI SANAYI VE JSC,netfactor.net.tr
31.169.79.0,31.169.79.255,AS208594,Netbone Telekomunikasyon A.S.,netbone.com.tr
31.169.80.0,31.169.80.255,AS34984,Superonline Iletisim Hizmetleri A.S.,superonline.net
31.169.81.0,31.169.82.255,AS56582,NETFACTOR TELEKOMINIKASYON VE TEKNOLOJI HIZMETLERI SANAYI VE JSC,netfactor.net.tr
31.169.83.0,31.169.83.255,AS34984,Superonline Iletisim Hizmetleri A.S.,superonline.net
31.169.85.0,31.169.85.255,AS34476,Vayfi Bilgi Teknolojileri A.S.,vayfi.com.tr
31.169.86.0,31.169.86.255,AS34984,Superonline Iletisim Hizmetleri A.S.,superonline.net
31.169.87.0,31.169.87.255,AS34476,Vayfi Bilgi Teknolojileri A.S.,vayfi.com.tr
31.169.88.0,31.169.88.255,AS56582,NETFACTOR TELEKOMINIKASYON VE TEKNOLOJI HIZMETLERI SANAYI VE JSC,netfactor.net.tr
31.169.89.0,31.169.89.255,AS15924,Vodafone Net Iletisim Hizmetler AS,vodafone.com.tr
31.169.90.0,31.169.90.255,AS34984,Superonline Iletisim Hizmetleri A.S.,superonline.net
31.169.92.0,31.169.95.255,AS56582,NETFACTOR TELEKOMINIKASYON VE TEKNOLOJI HIZMETLERI SANAYI VE JSC,netfactor.net.tr
31.169.96.0,31.169.103.255,AS62059,Turbo Leisure Ltd,conway.tv
31.169.104.0,31.169.111.255,AS197845,Cegeka Services S.P.A.,cegeka.com
31.169.112.0,31.169.119.255,AS199283,STRUCTURED COMMUNICATIONS LIMITED,structuredcommunications.co.uk
31.169.120.0,31.169.123.255,AS209854,Cyberzone S.A.,cyberzonehub.com
31.169.124.0,31.169.127.255,AS214238,HOST TELECOM LTD,iwihost.net
31.169.128.0,31.169.255.255,AS16019,Vodafone Czech Republic a.s.,vodafone.cz
31.170.0.0,31.170.7.255,AS44212,Adelphi Net1 Ltd,net1.ie
31.170.8.0,31.170.15.255,AS197696,Evolix SARL,evolix.com
31.170.16.0,31.170.19.255,AS42099,SIA NETVISION,netvision.lv
31.170.20.0,31.170.23.255,AS43513,Sia Nano IT,nano.lv
31.170.24.0,31.170.31.255,AS34244,Teleservice Bredband Skane AB,teleservice.net
31.170.32.0,31.170.39.255,AS12714,PJSC MegaFon,wifire.ru
31.170.42.0,31.170.43.255,AS8968,BT Italia S.p.A.,bt.com
31.170.48.0,31.170.54.255,AS44208,Farahoosh Dena PLC,farahoosh.ir
31.170.55.0,31.170.55.255,AS9009,M247 Europe SRL,m247.com
31.170.56.0,31.170.63.255,AS44208,Farahoosh Dena PLC,farahoosh.ir
31.170.64.0,31.170.95.255,AS8887,"TESATEL, s.r.o.",tesatel.sk
31.170.96.0,31.170.97.255,AS204122,American Community School,acs.edu.lb
31.170.100.0,31.170.102.255,AS201942,Soltia Consulting SL,soltia.es
31.170.103.0,31.170.103.255,AS209365,"Brutalsys, S.L.",brutal.systems
31.170.104.0,31.170.111.255,AS29141,Bradler & Krantz GmbH & Co. KG,providerdienste.de
31.170.112.0,31.170.119.255,AS42526,COMPUTER COMMUNICATION SYSTEMS LLC,stav.ru
31.170.120.0,31.170.127.255,AS20738,Host Europe GmbH,hosteurope.de
31.170.128.0,31.170.159.255,AS42714,Kichkas Network Ltd.,kichkas.net
31.170.160.0,31.170.167.255,AS47583,Hostinger International Limited,hostinger.com
31.170.168.0,31.170.175.255,AS31724,Svyazist LLC,sv-tel.ru
31.170.176.0,31.170.183.255,AS35236,2 connect a.s.,2connect.cz
31.170.184.0,31.170.191.255,AS25880,"Public joint-stock company ""RUTELEKOM""",yrga.ru
31.170.232.0,31.170.239.255,AS206977,STATE SERVICE OF SPECIAL COMMUNICATION AND INFORMATION SECURITY OF THE REPUBLIC OF AZERBAIJAN,scis.gov.az
31.170.240.0,31.170.247.255,AS200446,SELNET LLC,selnet.az
31.170.249.0,31.170.249.255,AS29049,Delta Telecom Ltd,delta-telecom.net
31.170.255.0,31.170.255.255,AS29049,Delta Telecom Ltd,delta-telecom.net
31.171.8.0,31.171.15.255,AS214528,"COP29 Azerbaijan Operating Company ""non-commercial legal entity""",cop29.az
31.171.68.0,31.171.75.255,AS200446,SELNET LLC,selnet.az
31.171.76.0,31.171.79.255,AS50274,Alfanet LLC,alfanet.az
31.171.80.0,31.171.95.255,AS200446,SELNET LLC,selnet.az
31.171.96.0,31.171.98.255,AS57786,Bravo Online Systems LLC,bravoonline.az
31.171.104.0,31.171.107.255,AS207251,CASPEL LLC,caspel.com
31.171.108.0,31.171.110.255,AS29049,Delta Telecom Ltd,delta-telecom.net
31.171.119.0,31.171.119.255,AS29049,Delta Telecom Ltd,delta-telecom.net
31.171.124.0,31.171.124.255,AS29049,Delta Telecom Ltd,delta-telecom.net
31.171.128.0,31.171.128.255,AS62240,Clouvider,clouvider.com
31.171.129.0,31.171.130.255,AS206092,Internet Utilities Europe and Asia Limited,internet.lv
31.171.131.0,31.171.131.255,AS49127,Asimo Networks B.V.,asimonetworks.com
31.171.132.0,31.171.135.255,AS207456,Pangea Connected Limited,pangea-group.net
31.171.136.0,31.171.143.255,AS31115,INTRED S.P.A.,intred.it
31.171.144.0,31.171.151.255,AS197742,IBB Energie AG,ibbrugg.ch
31.171.152.0,31.171.159.255,AS197706,Keminet SHPK,keminet.net
31.171.160.0,31.171.174.255,AS60411,Network Kazakhstan LLC,voip.kz
31.171.176.0,31.171.191.255,AS60411,Network Kazakhstan LLC,voip.kz
31.171.192.0,31.171.199.255,AS60072,LLC EGS-Telecom,egs63.ru
31.171.200.0,31.171.207.255,AS31673,Uniserver Internet B.V.,uniserver.nl
31.171.216.0,31.171.223.255,AS51469,Petiak System Co JSC,petiak.com
31.171.224.0,31.171.239.255,AS41627,Pick-Up Ltd.,pickup.hu
31.171.240.0,31.171.242.255,AS50837,CLOUDSIGMA AG,cloudsigma.com
31.171.244.0,31.171.255.255,AS50837,CLOUDSIGMA AG,cloudsigma.com
31.172.0.0,31.172.63.255,AS39138,rrbone GmbH,rrbone.net
31.172.64.0,31.172.64.255,AS49063,Dataline Ltd,dtln.ru
31.172.65.0,31.172.65.255,AS44051,Fornex Hosting S.L.,fornex.com
31.172.66.0,31.172.67.255,AS49063,Dataline Ltd,dtln.ru
31.172.68.0,31.172.68.255,AS44051,Fornex Hosting S.L.,fornex.com
31.172.69.0,31.172.69.255,AS62904,Eonix Corporation,serverhub.com
31.172.70.0,31.172.73.255,AS44051,Fornex Hosting S.L.,fornex.com
31.172.74.0,31.172.74.255,AS49981,WorldStream B.V.,worldstream.com
31.172.75.0,31.172.75.255,AS44051,Fornex Hosting S.L.,fornex.com
31.172.76.0,31.172.76.255,AS49063,Dataline Ltd,dtln.ru
31.172.77.0,31.172.77.255,AS44051,Fornex Hosting S.L.,fornex.com
31.172.78.0,31.172.78.255,AS49981,WorldStream B.V.,worldstream.com
31.172.79.0,31.172.79.255,AS62904,Eonix Corporation,serverhub.com
31.172.80.0,31.172.95.255,AS44066,firstcolo GmbH,firstcolo.net
31.172.96.0,31.172.103.255,AS39138,rrbone GmbH,rrbone.net
31.172.104.0,31.172.111.255,AS15943,wilhelm.tel GmbH,wilhelm-tel.de
31.172.112.0,31.172.119.255,AS60955,Wavecon GmbH,wavecon.de
31.172.128.0,31.172.131.255,AS50340,JSC Selectel,selectel.com
31.172.132.0,31.172.133.255,AS44963,Stavtelecom LLC,kmvtelecom.ru
31.172.134.0,31.172.135.255,AS50340,JSC Selectel,selectel.com
31.172.136.0,31.172.137.255,AS24685,Load.me sp. z o. o.,load.me
31.172.138.0,31.172.139.255,AS1820,WNET TELECOM USA Corp.,wnet.global
31.172.140.0,31.172.141.255,AS24685,Load.me sp. z o. o.,load.me
31.172.142.0,31.172.142.255,AS1820,WNET TELECOM USA Corp.,wnet.global
31.172.143.0,31.172.143.255,AS41540,Load.me sp. z o. o.,load.me
31.172.144.0,31.172.151.255,AS8632,Luxembourg Online S.A.,internet.lu
31.172.152.0,31.172.159.255,AS198024,Istekki Oy,istekki.fi
31.172.160.0,31.172.160.255,AS30781,Free Pro SAS,freepro.com
31.172.161.0,31.172.161.255,AS41370,Alinto SA,alinto.com
31.172.162.0,31.172.162.255,AS30781,Free Pro SAS,freepro.com
31.172.163.0,31.172.163.255,AS199575,Avem SAS,avem-groupe.com
31.172.164.0,31.172.167.255,AS41765,IPGarde SAS,ipgarde.com
31.172.168.0,31.172.171.255,AS15967,Nazwa.pl Sp.z.o.o.,nazwa.pl
31.172.172.0,31.172.175.255,AS216269,SARL ARD-COM,ard-com.fr
31.172.176.0,31.172.191.255,AS31242,P4 Sp. z o.o.,3s.pl
31.172.192.0,31.172.223.255,AS12389,PJSC Rostelecom,rt.ru
31.172.224.0,31.172.227.255,AS43700,UAB Consilium Optimum,fastlink.lt
31.172.228.0,31.172.229.255,AS16347,ADISTA SAS,adista.fr
31.172.230.0,31.172.231.255,AS215149,ACESI Group SAS,ace-si.com
31.172.232.0,31.172.238.255,AS30781,Free Pro SAS,freepro.com
31.172.239.0,31.172.239.255,AS57694,Hardis Groupe SAS,hardis-group.com
31.172.240.0,31.172.255.255,AS34920,Simply Transit Ltd,simplytransit.net
31.173.0.0,31.173.95.255,AS25159,PJSC MegaFon,megafon.ru
31.173.96.0,31.173.97.255,AS31224,PJSC MegaFon,megafon.ru
31.173.98.0,31.173.98.255,AS31133,PJSC MegaFon,megafon.ru
31.173.99.0,31.173.103.255,AS31224,PJSC MegaFon,megafon.ru
31.173.104.0,31.173.119.255,AS29648,PJSC MegaFon,megafon.ru
31.173.120.0,31.173.127.255,AS31224,PJSC MegaFon,megafon.ru
31.173.128.0,31.173.131.255,AS31133,PJSC MegaFon,megafon.ru
31.173.132.0,31.173.135.255,AS31195,PJSC MegaFon,megafon.ru
31.173.136.0,31.173.142.255,AS31133,PJSC MegaFon,megafon.ru
31.173.143.0,31.173.143.255,AS31195,PJSC MegaFon,megafon.ru
31.173.144.0,31.173.175.255,AS31133,PJSC MegaFon,megafon.ru
31.173.176.0,31.173.176.255,AS35298,PJSC MegaFon,megafon.ru
31.173.177.0,31.173.178.255,AS31133,PJSC MegaFon,megafon.ru
31.173.179.0,31.173.179.255,AS35298,PJSC MegaFon,megafon.ru
31.173.180.0,31.173.191.255,AS31133,PJSC MegaFon,megafon.ru
31.173.192.0,31.173.223.255,AS31163,PJSC MegaFon,megafon.ru
31.173.224.0,31.173.224.255,AS31133,PJSC MegaFon,megafon.ru
31.173.225.0,31.173.226.255,AS31195,PJSC MegaFon,megafon.ru
31.173.227.0,31.173.227.255,AS31133,PJSC MegaFon,megafon.ru
31.173.228.0,31.173.233.255,AS31195,PJSC MegaFon,megafon.ru
31.173.234.0,31.173.234.255,AS31133,PJSC MegaFon,megafon.ru
31.173.235.0,31.173.239.255,AS31195,PJSC MegaFon,megafon.ru
31.173.240.0,31.173.241.255,AS31133,PJSC MegaFon,megafon.ru
31.173.242.0,31.173.247.255,AS31205,PJSC MegaFon,megafon.ru
31.173.248.0,31.173.255.255,AS50928,PJSC MegaFon,megafon.ru
31.174.0.0,31.175.255.255,AS39603,P4 Sp. z o.o.,play.pl
31.176.128.0,31.176.255.255,AS9146,BH Telecom d.d. Sarajevo,bhtelecom.ba
31.177.0.0,31.177.7.255,AS202045,Thales Cloud Securise SAS,goth-project.io
31.177.8.0,31.177.15.255,AS50962,UAB Roventa,roventa.lt
31.177.16.0,31.177.19.255,AS197651,THE HUT.COM LIMITED,thehut.com
31.177.24.0,31.177.31.255,AS47868,"SUPRO, spol. s r.o.",supro.cz
31.177.32.0,31.177.39.255,AS57112,F2X Operator B.V.,f2x.nl
31.177.40.0,31.177.47.255,AS56550,STEL S.R.L.,stel.it
31.177.48.0,31.177.55.255,AS16039,"Knet Comunicaciones, S.L.",knet.es
31.177.56.0,31.177.63.255,AS56910,LamdaHellix,lamdahellix.com
31.177.64.0,31.177.69.255,AS48287,"JSC ""RU-CENTER""",nichost.ru
31.177.70.0,31.177.70.255,AS43489,"JSC ""RU-CENTER""",
31.177.71.0,31.177.84.255,AS48287,"JSC ""RU-CENTER""",nichost.ru
31.177.85.0,31.177.87.255,AS39494,"JSC ""RU-CENTER""",hc.ru
31.177.88.0,31.177.95.255,AS48287,"JSC ""RU-CENTER""",nichost.ru
31.177.104.0,31.177.107.255,AS47764,LLC VK,vk.company
31.177.108.0,31.177.111.255,AS56694,LLC Smart Ape,dhub.ru
31.177.112.0,31.177.119.255,AS44512,KONVERTO SPA,konverto.eu
31.177.120.0,31.177.127.255,AS9188,InfoServe GmbH,infoserve.de
31.177.191.0,31.177.191.255,AS15924,Vodafone Net Iletisim Hizmetler AS,vodafone.com.tr
31.178.0.0,31.179.255.255,AS6830,Liberty Global B.V.,libertyglobal.com
31.180.0.0,31.181.255.255,AS12389,PJSC Rostelecom,rt.ru
31.182.0.0,31.183.255.255,AS16342,Toya sp.z.o.o,toya.com.pl
31.184.0.0,31.184.63.255,AS9145,EWE TEL GmbH,ewe.com
31.184.64.0,31.184.127.255,AS50266,Odido Netherlands B.V.,odido.nl
31.184.128.0,31.184.129.255,AS51074,GOSTARESH-E-ERTEBATAT-E MABNA COMPANY (Private Joint Stock),mabnatelecom.com
31.184.130.0,31.184.131.255,AS57292,Communications and IT Research Institute,itrc.ac.ir
31.184.132.0,31.184.163.255,AS51074,GOSTARESH-E-ERTEBATAT-E MABNA COMPANY (Private Joint Stock),mabnatelecom.com
31.184.164.0,31.184.164.255,AS21170,Shazand Petrochemical Company (Private Joint Stock),arpc.ir
31.184.165.0,31.184.165.255,AS51074,GOSTARESH-E-ERTEBATAT-E MABNA COMPANY (Private Joint Stock),mabnatelecom.com
31.184.166.0,31.184.166.255,AS35766,Mabna Cloud,mabnacloud.com
31.184.167.0,31.184.171.255,AS51074,GOSTARESH-E-ERTEBATAT-E MABNA COMPANY (Private Joint Stock),mabnatelecom.com
31.184.172.0,31.184.172.255,AS35766,Mabna Cloud,mabnacloud.com
31.184.173.0,31.184.174.255,AS51074,GOSTARESH-E-ERTEBATAT-E MABNA COMPANY (Private Joint Stock),mabnatelecom.com
31.184.175.0,31.184.175.255,AS35766,Mabna Cloud,mabnacloud.com
31.184.176.0,31.184.191.255,AS51074,GOSTARESH-E-ERTEBATAT-E MABNA COMPANY (Private Joint Stock),mabnatelecom.com
31.184.192.0,31.184.199.255,AS34665,Petersburg Internet Network ltd.,pindc.ru
31.184.200.0,31.184.204.255,AS210756,EdgeCenter LLC,edgecenter.ru
31.184.206.0,31.184.206.255,AS202422,G-Core Labs S.A.,gcore.com
31.184.207.0,31.184.207.255,AS199524,G-Core Labs S.A.,gcore.com
31.184.208.0,31.184.211.255,AS49505,JSC Selectel,selectel.com
31.184.212.0,31.184.213.255,AS50340,JSC Selectel,selectel.com
31.184.214.0,31.184.215.255,AS49505,JSC Selectel,selectel.com
31.184.216.0,31.184.216.255,AS50340,JSC Selectel,selectel.com
31.184.217.0,31.184.227.255,AS49505,JSC Selectel,selectel.com
31.184.228.0,31.184.229.255,AS34665,Petersburg Internet Network ltd.,pindc.ru
31.184.230.0,31.184.230.255,AS43696,LLC Telemir,telemir.net
31.184.231.0,31.184.231.255,AS34665,Petersburg Internet Network ltd.,pindc.ru
31.184.232.0,31.184.233.255,AS201589,"""EDGEAM"" LLC",edgeam.am
31.184.235.0,31.184.235.255,AS201589,"""EDGEAM"" LLC",edgeam.am
31.184.236.0,31.184.236.255,AS198620,Bralu Jurjanu biedriba,osthost.net
31.184.237.0,31.184.237.255,AS47528,Piter-IX Co. Ltd.,piter-ix.ru
31.184.238.0,31.184.239.255,AS34665,Petersburg Internet Network ltd.,pindc.ru
31.184.240.0,31.184.241.255,AS202984,Chernyshov Aleksandr Aleksandrovich,team-host.ru
31.184.242.0,31.184.242.255,AS52000,MIRhosting B.V.,mirhosting.com
31.184.243.0,31.184.243.255,AS34665,Petersburg Internet Network ltd.,pindc.ru
31.184.248.0,31.184.255.255,AS49505,JSC Selectel,selectel.com
31.185.0.0,31.185.7.255,AS48573,PHAETON PLUS d.o.o,vidnoe.net
